# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Tue Aug 25 21:11:06 CEST 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01949	Y = 0.28321	[M/H] = 0.130	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019490	9.0000	1.95137155	1.9514	1.3319	3.8777	3.8593	1.440	1.690	1.632	1.387	1.240	1.118	0.973	0.876	0.862	3.26643276	1
	0.019490	9.0000	1.98308384	1.9831	1.3699	3.8735	3.8114	1.345	1.605	1.546	1.291	1.136	1.007	0.854	0.750	0.736	3.26830673	1
	0.019490	9.0000	2.00000000	2.0000	1.3897	3.8705	3.7834	1.296	1.563	1.503	1.241	1.080	0.946	0.787	0.679	0.664	3.26927757	1
	0.019490	9.0000	2.01392293	2.0139	1.4058	3.8678	3.7594	1.256	1.530	1.470	1.200	1.035	0.896	0.732	0.619	0.604	3.27006149	1
	0.019490	9.0000	2.04184365	2.0418	1.4372	3.8606	3.7052	1.177	1.470	1.411	1.122	0.943	0.792	0.612	0.488	0.471	3.27159357	1
	0.019490	9.0000	2.04999995	2.0500	1.4461	3.8579	3.6871	1.155	1.456	1.397	1.100	0.916	0.761	0.575	0.446	0.429	3.27203131	1
	0.019490	9.0000	2.06627655	2.0663	1.4640	3.8521	3.6497	1.110	1.430	1.371	1.058	0.862	0.697	0.498	0.359	0.341	3.27289200	1
	0.019490	9.0000	2.08439684	2.0844	1.4833	3.8449	3.6055	1.062	1.407	1.348	1.013	0.803	0.625	0.411	0.259	0.240	3.27383065	1
	0.019490	9.0000	2.09999990	2.1000	1.4996	3.8381	3.5648	1.021	1.393	1.332	0.976	0.752	0.562	0.333	0.168	0.148	3.27462268	1
	0.019490	9.0000	2.10149050	2.1015	1.5012	3.8374	3.5609	1.017	1.392	1.331	0.972	0.747	0.556	0.326	0.159	0.139	3.27469754	1
	0.019490	9.0000	2.11561608	2.1156	1.5159	3.8303	3.5206	0.980	1.384	1.321	0.940	0.701	0.498	0.250	0.071	0.049	3.27540088	1
	0.019490	9.0000	2.13119197	2.1312	1.5353	3.8236	3.4777	0.932	1.370	1.302	0.897	0.645	0.430	0.168	-0.025	-0.048	3.27616310	1
	0.019490	9.0000	2.14164186	2.1416	1.5514	3.8206	3.4518	0.892	1.346	1.275	0.859	0.601	0.381	0.112	-0.086	-0.110	3.27666664	1
	0.019490	9.0000	2.14914703	2.1491	1.5824	3.8297	3.4586	0.814	1.224	1.154	0.772	0.533	0.330	0.081	-0.098	-0.121	3.27702451	1
	0.019490	9.0000	2.15000010	2.1500	1.5860	3.8308	3.4595	0.805	1.210	1.140	0.762	0.526	0.324	0.078	-0.099	-0.121	3.27706480	1
	0.019490	9.0000	2.15060091	2.1506	1.5885	3.8315	3.4601	0.799	1.201	1.131	0.755	0.520	0.320	0.076	-0.100	-0.122	3.27709341	1
	0.019490	9.0000	2.15244770	2.1524	1.6089	3.8412	3.4790	0.748	1.113	1.040	0.697	0.482	0.299	0.077	-0.080	-0.100	3.27718091	1
	0.019490	9.0000	2.15334630	2.1533	1.6286	3.8511	3.4991	0.699	1.029	0.952	0.641	0.446	0.282	0.081	-0.057	-0.076	3.27722335	1
	0.019490	9.0000	2.15385723	2.1539	1.6495	3.8611	3.5183	0.646	0.947	0.863	0.583	0.410	0.264	0.085	-0.035	-0.053	3.27724743	1
	0.019490	9.0000	2.15416121	2.1542	1.6722	3.8709	3.5348	0.590	0.865	0.773	0.524	0.371	0.243	0.084	-0.019	-0.035	3.27726173	1
	0.019490	9.0000	2.15435505	2.1544	1.6967	3.8803	3.5479	0.528	0.781	0.681	0.461	0.329	0.218	0.078	-0.010	-0.025	3.27727103	1
	0.019490	9.0000	2.15453243	2.1545	1.7185	3.8892	3.5614	0.474	0.707	0.599	0.408	0.294	0.199	0.076	0.002	-0.012	3.27727938	2
	0.019490	9.0000	2.15463614	2.1546	1.6756	3.8799	3.5675	0.581	0.834	0.737	0.515	0.381	0.269	0.129	0.039	0.025	3.27728415	2
	0.019490	9.0000	2.15469193	2.1547	1.6521	3.8712	3.5560	0.640	0.914	0.824	0.575	0.422	0.294	0.136	0.033	0.016	3.27728677	2
	0.019490	9.0000	2.15476489	2.1548	1.6409	3.8598	3.5217	0.668	0.972	0.889	0.605	0.429	0.281	0.098	-0.024	-0.042	3.27729034	2
	0.019490	9.0000	2.15484619	2.1548	1.6445	3.8490	3.4748	0.659	0.997	0.919	0.601	0.403	0.235	0.030	-0.112	-0.131	3.27729416	2
	0.019490	9.0000	2.15494227	2.1549	1.6523	3.8380	3.4232	0.639	1.019	0.940	0.589	0.368	0.180	-0.049	-0.211	-0.232	3.27729869	2
	0.019490	9.0000	2.15505290	2.1551	1.6577	3.8270	3.3739	0.626	1.053	0.973	0.584	0.341	0.134	-0.121	-0.304	-0.327	3.27730393	2
	0.019490	9.0000	2.15517759	2.1552	1.6596	3.8164	3.3293	0.621	1.106	1.018	0.589	0.324	0.099	-0.181	-0.385	-0.411	3.27730966	2
	0.019490	9.0000	2.15531898	2.1553	1.6585	3.8062	3.2897	0.624	1.171	1.071	0.604	0.317	0.074	-0.230	-0.456	-0.483	3.27731633	2
	0.019490	9.0000	2.15548587	2.1555	1.6545	3.7963	3.2543	0.634	1.259	1.137	0.626	0.318	0.057	-0.271	-0.517	-0.547	3.27732420	2
	0.019490	9.0000	2.15569091	2.1557	1.6472	3.7869	3.2240	0.652	1.375	1.219	0.659	0.325	0.047	-0.304	-0.569	-0.604	3.27733397	2
	0.019490	9.0000	2.15596271	2.1560	1.6337	3.7769	3.1977	0.686	1.520	1.324	0.712	0.350	0.053	-0.325	-0.611	-0.650	3.27734661	2
	0.019490	9.0000	2.15629792	2.1563	1.6115	3.7663	3.1776	0.741	1.681	1.449	0.792	0.404	0.088	-0.320	-0.632	-0.674	3.27736259	2
	0.019490	9.0000	2.15658331	2.1566	1.5879	3.7580	3.1681	0.800	1.825	1.561	0.871	0.466	0.135	-0.296	-0.629	-0.673	3.27737594	2
	0.019490	9.0000	2.15688634	2.1569	1.5571	3.7497	3.1654	0.877	1.994	1.694	0.970	0.546	0.201	-0.255	-0.609	-0.655	3.27739024	2
	0.019490	9.0000	2.15716100	2.1572	1.5247	3.7423	3.1685	0.958	2.166	1.824	1.072	0.631	0.274	-0.204	-0.578	-0.625	3.27740312	2
	0.019490	9.0000	2.15740299	2.1574	1.4943	3.7361	3.1740	1.034	2.326	1.945	1.167	0.712	0.344	-0.153	-0.544	-0.593	3.27741456	2
	0.019490	9.0000	2.15771127	2.1577	1.4586	3.7284	3.1791	1.123	2.525	2.091	1.281	0.807	0.427	-0.094	-0.505	-0.556	3.27742910	2
	0.019490	9.0000	2.15786529	2.1579	1.4427	3.7247	3.1800	1.163	2.623	2.160	1.335	0.851	0.464	-0.068	-0.490	-0.542	3.27743626	3
	0.019490	9.0000	2.15801859	2.1580	1.4365	3.7212	3.1724	1.179	2.692	2.202	1.362	0.870	0.478	-0.066	-0.497	-0.551	3.27744341	3
	0.019490	9.0000	2.15847850	2.1585	1.4338	3.7115	3.1361	1.185	2.859	2.290	1.408	0.890	0.481	-0.097	-0.554	-0.611	3.27746511	3
	0.019490	9.0000	2.15886092	2.1589	1.4598	3.7046	3.0827	1.120	2.915	2.285	1.372	0.837	0.414	-0.186	-0.663	-0.723	3.27748299	3
	0.019490	9.0000	2.15924335	2.1592	1.5028	3.6991	3.0177	1.013	2.906	2.227	1.289	0.739	0.307	-0.313	-0.806	-0.868	3.27750087	3
	0.019490	9.0000	2.15954900	2.1595	1.5415	3.6953	2.9640	0.916	2.881	2.165	1.210	0.650	0.210	-0.423	-0.926	-0.990	3.27751541	3
	0.019490	9.0000	2.15985394	2.1599	1.5820	3.6919	2.9099	0.815	2.844	2.096	1.126	0.556	0.110	-0.536	-1.049	-1.114	3.27752972	3
	0.019490	9.0000	2.16015196	2.1602	1.6229	3.6887	2.8562	0.713	2.804	2.025	1.040	0.461	0.008	-0.649	-1.171	-1.238	3.27754354	3
	0.019490	9.0000	2.16044188	2.1604	1.6641	3.6856	2.8029	0.610	2.761	1.952	0.953	0.366	-0.093	-0.761	-1.292	-1.361	3.27755713	3
	0.019490	9.0000	2.16072369	2.1607	1.7051	3.6827	2.7503	0.507	2.716	1.879	0.866	0.272	-0.194	-0.873	-1.413	-1.483	3.27757049	3
	0.019490	9.0000	2.16100192	2.1610	1.7453	3.6800	2.6991	0.407	2.669	1.805	0.780	0.178	-0.293	-0.983	-1.530	-1.602	3.27758336	3
	0.019490	9.0000	2.16127992	2.1613	1.7854	3.6774	2.6487	0.306	2.624	1.733	0.696	0.086	-0.391	-1.091	-1.646	-1.719	3.27759647	3
	0.019490	9.0000	2.16134930	2.1613	1.7955	3.6767	2.6361	0.281	2.612	1.714	0.674	0.062	-0.416	-1.118	-1.675	-1.749	3.27759957	3
	0.019490	9.0000	2.16155338	2.1616	1.8251	3.6748	2.5988	0.207	2.579	1.661	0.612	-0.006	-0.488	-1.198	-1.761	-1.836	3.27760911	3
	0.019490	9.0000	2.16175699	2.1618	1.8551	3.6728	2.5609	0.132	2.545	1.607	0.549	-0.075	-0.562	-1.279	-1.848	-1.924	3.27761865	3
	0.019490	9.0000	2.16182637	2.1618	1.8655	3.6721	2.5478	0.106	2.534	1.588	0.527	-0.099	-0.587	-1.307	-1.878	-1.954	3.27762198	3
	0.019490	9.0000	2.16209865	2.1621	1.9064	3.6694	2.4960	0.004	2.490	1.515	0.441	-0.193	-0.687	-1.417	-1.997	-2.075	3.27763462	3
	0.019490	9.0000	2.16236639	2.1624	1.9476	3.6666	2.4436	-0.099	2.464	1.450	0.356	-0.287	-0.788	-1.529	-2.116	-2.196	3.27764726	3
	0.019490	9.0000	2.16262817	2.1626	1.9886	3.6638	2.3914	-0.202	2.437	1.385	0.272	-0.381	-0.889	-1.641	-2.236	-2.317	3.27765942	3
	0.019490	9.0000	2.16288424	2.1629	2.0297	3.6609	2.3389	-0.304	2.412	1.320	0.188	-0.475	-0.990	-1.753	-2.355	-2.439	3.27767158	3
